Current Franchise,Year,Tm,Lg,G,W,L,Ties,W-L%,pythW-L%,Finish,GB,Playoffs,R,RA,Attendance,BatAge,PAge,#Bat,#P,Top Player,Managers,Best Player,WAR,code,Playoff finish,Regular season rank,Attendance Rank
Chicago Cubs,1989,Chicago Cubs,NL East,162,93,69,0,0.574,0.554,1st of 6,--,Lost NLCS (4-1),702,623,"2,491,942",27.7,27.2,36,15,R.Sandberg (6.1),D.Zimmer (93-69),R.Sandberg ,6.1,3,3,2,9
Chicago Cubs,1988,Chicago Cubs,NL East,163,77,85,1,0.475,0.477,4th of 6,24,,660,694,"2,089,034",27.6,27.1,39,18,G.Maddux (5.6),D.Zimmer (77-85),G.Maddux ,5.6,3,No,17,11
Chicago Cubs,1987,Chicago Cubs,NL East,161,76,85,0,0.472,0.451,6th of 6,18.5,,720,801,"2,035,130",28.9,27.6,36,15,R.Sutcliffe (6.5),G.Michael (68-68) and F.Lucchesi (8-17),R.Sutcliffe ,6.5,3,No,15,13
Chicago Cubs,1986,Chicago Cubs,NL East,160,70,90,0,0.438,0.437,5th of 6,37,,680,781,"1,859,102",29.8,28.5,39,18,J.Davis (4.0),"J.Frey (23-33), J.Vukovich (1-1) and G.Michael (46-56)",J.Davis ,4,3,No,19,12
Chicago Cubs,1985,Chicago Cubs,NL East,162,77,84,1,0.478,0.472,4th of 6,23.5,,686,729,"2,161,534",30.2,28.4,40,20,R.Sandberg (5.8),J.Frey (77-84),R.Sandberg ,5.8,3,No,14,10
Chicago Cubs,1984,Chicago Cubs,NL East,161,96,65,0,0.596,0.567,1st of 6,--,Lost NLCS (3-2),762,658,"2,107,655",29.5,28.7,40,18,R.Sandberg (8.6),J.Frey (96-65),R.Sandberg ,8.6,3,3,2,6
Chicago Cubs,1983,Chicago Cubs,NL East,162,71,91,0,0.438,0.488,5th of 6,19,,701,719,"1,479,717",29.2,29.5,43,18,L.Smith (4.7),L.Elia (54-69) and C.Fox (17-22),L.Smith ,4.7,3,No,17,16
Chicago Cubs,1982,Chicago Cubs,NL East,162,73,89,0,0.451,0.478,5th of 6,19,,676,709,"1,249,278",28.7,29.9,37,15,L.Durham (4.7),L.Elia (73-89),L.Durham ,4.7,3,No,17,20
Chicago Cubs,1981,Chicago Cubs,NL East,106,38,65,3,0.369,0.38,6th of 6,21.5,,370,483,"565,637",28.2,28.1,39,15,M.Krukow (2.2),J.Amalfitano (38-65),M.Krukow ,2.2,3,No,23,22
Chicago Cubs,1980,Chicago Cubs,NL East,162,64,98,0,0.395,0.423,6th of 6,27,,614,728,"1,206,776",28.8,28,34,12,R.Reuschel (5.5),P.Gomez (38-52) and J.Amalfitano (26-46),R.Reuschel ,5.5,3,No,22,16
Chicago Cubs,1979,Chicago Cubs,NL East,162,80,82,0,0.494,0.499,5th of 6,18,,706,707,"1,648,587",28.5,27.7,37,14,R.Reuschel (5.8),H.Franks (78-77) and J.Amalfitano (2-5),R.Reuschel ,5.8,3,No,17,12
Chicago Cubs,1978,Chicago Cubs,NL East,162,79,83,0,0.488,0.461,3rd of 6,11,,664,724,"1,525,311",27.7,27.5,39,14,R.Reuschel (5.4),H.Franks (79-83),R.Reuschel ,5.4,3,No,14,13
Chicago Cubs,1977,Chicago Cubs,NL East,162,81,81,0,0.5,0.47,4th of 6,20,,692,739,"1,439,834",27.6,26.9,35,16,R.Reuschel (9.6),H.Franks (81-81),R.Reuschel ,9.6,3,No,12,10
Chicago Cubs,1976,Chicago Cubs,NL East,162,75,87,0,0.463,0.421,4th of 6,26,,611,728,"1,026,217",27.2,27.8,39,18,R.Reuschel (5.5),J.Marshall (75-87),R.Reuschel ,5.5,3,No,14,13
Chicago Cubs,1975,Chicago Cubs,NL East,162,75,87,0,0.463,0.432,5th of 6,17.5,,712,827,"1,034,819",27,27.1,39,19,B.Madlock (4.9),J.Marshall (75-87),B.Madlock ,4.9,3,No,15,16
Chicago Cubs,1974,Chicago Cubs,NL East,162,66,96,0,0.407,0.405,6th of 6,22,,669,826,"1,015,378",27.1,25.5,38,14,R.Reuschel (3.9),W.Lockman (41-52) and J.Marshall (25-44),R.Reuschel ,3.9,3,No,19,17
Chicago Cubs,1973,Chicago Cubs,NL East,161,77,84,0,0.478,0.47,5th of 6,5,,614,655,"1,351,705",30.3,27.6,36,12,R.Reuschel (5.4),W.Lockman (77-84),R.Reuschel ,5.4,3,No,13,9
Chicago Cubs,1972,Chicago Cubs,NL East,156,85,70,1,0.548,0.586,2nd of 6,11,,685,567,"1,299,163",30,28.7,41,15,B.Williams (6.2),L.Durocher (46-44) and W.Lockman (39-26),B.Williams ,6.2,3,No,7,9
Chicago Cubs,1971,Chicago Cubs,NL East,162,83,79,0,0.512,0.492,3rd of 6,14,,637,648,"1,653,007",30.2,28.7,42,15,F.Jenkins (11.8),L.Durocher (83-79),F.Jenkins ,11.8,3,No,9,4
Chicago Cubs,1970,Chicago Cubs,NL East,162,84,78,0,0.519,0.578,2nd of 6,5,,806,679,"1,642,705",30,27.7,43,18,F.Jenkins (6.9),L.Durocher (84-78),F.Jenkins ,6.9,3,No,9,4
Chicago Cubs,1969,Chicago Cubs,NL East,163,92,70,1,0.568,0.575,2nd of 6,8,,720,611,"1,674,993",29.1,27.6,41,17,B.Hands (7.9),L.Durocher (92-70),B.Hands ,7.9,3,No,5,5
Chicago Cubs,1968,Chicago Cubs,NL,163,84,78,1,0.519,0.501,3rd of 10,13,,612,611,"1,043,409",28.4,25.4,42,19,F.Jenkins (6.6),L.Durocher (84-78),F.Jenkins ,6.6,3,No,7,10
Chicago Cubs,1967,Chicago Cubs,NL,162,87,74,1,0.54,0.554,3rd of 10,14,,702,624,"977,226",27.5,25.1,43,21,R.Santo (9.8),L.Durocher (87-74),R.Santo ,9.8,3,No,5,13
Chicago Cubs,1966,Chicago Cubs,NL,162,59,103,0,0.364,0.397,10th of 10,36,,644,809,"635,891",26.6,26.9,49,23,R.Santo (8.9),L.Durocher (59-103),R.Santo ,8.9,3,No,18,19
Chicago Cubs,1965,Chicago Cubs,NL,164,72,90,2,0.444,0.441,8th of 10,25,,635,723,"641,361",27.9,29.7,40,15,R.Santo (7.7),B.Kennedy (24-32) and L.Klein (48-58),R.Santo ,7.7,3,No,13,16
Chicago Cubs,1964,Chicago Cubs,NL,162,76,86,0,0.469,0.45,8th of 10,17,,649,724,"751,647",27.3,30,43,21,R.Santo (8.9),B.Kennedy (76-86),R.Santo ,8.9,3,No,12,16
Chicago Cubs,1963,Chicago Cubs,NL,162,82,80,0,0.506,0.494,7th of 10,17,,570,578,"979,551",25.8,28.5,36,15,D.Ellsworth (9.9),B.Kennedy (82-80),D.Ellsworth ,9.9,3,No,10,8
Chicago Cubs,1962,Chicago Cubs,NL,162,59,103,0,0.364,0.379,9th of 10,42.5,,632,827,"609,802",25.8,26.6,43,19,G.Altman (3.8),"E.Tappe (4-16), L.Klein (12-18) and C.Metro (43-69)",G.Altman ,3.8,3,No,17,20
Chicago Cubs,1961,Chicago Cubs,NL,156,64,90,2,0.416,0.432,7th of 8,29,,689,800,"673,057",27.2,25.1,37,12,D.Cardwell (5.8),"V.Himsl (10-21), H.Craft (7-9), E.Tappe (42-54) and L.Klein (5-6)",D.Cardwell ,5.8,3,No,15,15
Chicago Cubs,1960,Chicago Cubs,NL,156,60,94,2,0.39,0.409,7th of 8,35,,634,776,"809,770",28.1,24.5,47,17,E.Banks (7.9),C.Grimm (6-11) and L.Boudreau (54-83),E.Banks ,7.9,3,No,14,13
Chicago Cubs,1959,Chicago Cubs,NL,155,74,80,1,0.481,0.49,5th of 8,13,,673,688,"858,255",29.1,26.3,39,18,E.Banks (10.2),B.Scheffing (74-80),E.Banks ,10.2,3,No,10,13
Chicago Cubs,1958,Chicago Cubs,NL,154,72,82,0,0.468,0.49,5th of 8,20,,709,725,"979,904",28.5,25.1,46,20,E.Banks (9.3),B.Scheffing (72-82),E.Banks ,9.3,3,No,11,9
Chicago Cubs,1957,Chicago Cubs,NL,156,62,92,2,0.403,0.437,7th of 8,33,,628,722,"670,629",27.7,26.4,44,17,E.Banks (6.4),B.Scheffing (62-92),E.Banks ,6.4,3,No,12,14
Chicago Cubs,1956,Chicago Cubs,NL,157,60,94,3,0.39,0.423,8th of 8,33,,597,708,"720,118",28.4,28.8,37,16,E.Banks (5.3),S.Hack (60-94),E.Banks ,5.3,3,No,14,14
Chicago Cubs,1955,Chicago Cubs,NL,154,72,81,1,0.471,0.441,6th of 8,26,,626,713,"875,800",28.5,29.7,37,16,E.Banks (8.2),S.Hack (72-81),E.Banks ,8.2,3,No,11,10
Chicago Cubs,1954,Chicago Cubs,NL,154,64,90,0,0.416,0.459,7th of 8,33,,700,766,"748,183",29.5,28.2,38,16,B.Rush (5.9),S.Hack (64-90),B.Rush ,5.9,3,No,13,11
Chicago Cubs,1953,Chicago Cubs,NL,155,65,89,1,0.422,0.376,7th of 8,40,,633,835,"763,658",29.4,28.9,40,16,W.Hacker (3.9),P.Cavarretta (65-89),W.Hacker ,3.9,3,No,10,11
Chicago Cubs,1952,Chicago Cubs,NL,155,77,77,1,0.5,0.498,5th of 8,19.5,,628,631,"1,024,826",28.6,28.2,35,14,B.Rush (6.1),P.Cavarretta (77-77),B.Rush ,6.1,3,No,10,7
Chicago Cubs,1951,Chicago Cubs,NL,155,62,92,1,0.403,0.409,8th of 8,34.5,,614,750,"894,415",28.3,27.6,37,14,P.Minner (3.7),F.Frisch (35-45) and P.Cavarretta (27-47),P.Minner ,3.7,3,No,12,11
Chicago Cubs,1950,Chicago Cubs,NL,154,64,89,1,0.418,0.417,7th of 8,26.5,,643,772,"1,165,944",27.5,28.5,32,12,A.Pafko (6.6),F.Frisch (64-89),A.Pafko ,6.6,3,No,12,8
Chicago Cubs,1949,Chicago Cubs,NL,154,61,93,0,0.396,0.381,8th of 8,36,,593,773,"1,143,139",28.8,29.7,40,15,H.Sauer (3.5),C.Grimm (19-31) and F.Frisch (42-62),H.Sauer ,3.5,2,No,11,9
Chicago Cubs,1948,Chicago Cubs,NL,155,64,90,1,0.416,0.425,8th of 8,27.5,,597,705,"1,237,792",28.1,27.4,37,16,A.Pafko (6.0),C.Grimm (64-90),A.Pafko ,6,2,No,11,9
Chicago Cubs,1947,Chicago Cubs,NL,155,69,85,1,0.448,0.393,6th of 8,25,,569,722,"1,364,039",30.1,29.1,36,15,B.Nicholson (3.5),C.Grimm (69-85),B.Nicholson ,3.5,2,No,12,7
Chicago Cubs,1946,Chicago Cubs,NL,155,82,71,2,0.536,0.534,3rd of 8,14.5,,626,581,"1,342,970",29.5,29.3,46,19,J.Schmitz (5.2),C.Grimm (82-71),J.Schmitz ,5.2,2,No,6,5
Chicago Cubs,1945,Chicago Cubs,NL,155,98,56,1,0.636,0.644,1st of 8,--,Lost WS (4-3),735,532,"1,036,386",29.8,33.1,36,15,P.Cavarretta (6.0),C.Grimm (98-56),P.Cavarretta ,6,2,2,1,3
Chicago Cubs,1944,Chicago Cubs,NL,157,75,79,3,0.487,0.522,4th of 8,30,,702,669,"640,110",29.5,30.3,40,14,B.Nicholson (6.0),"J.Wilson (1-9), R.Johnson (0-1) and C.Grimm (74-69)",B.Nicholson ,6,2,No,7,4
Chicago Cubs,1943,Chicago Cubs,NL,154,74,79,1,0.484,0.525,5th of 8,30.5,,632,599,"508,247",28.2,30.3,40,15,B.Nicholson (6.9),J.Wilson (74-79),B.Nicholson ,6.9,2,No,10,7
Chicago Cubs,1942,Chicago Cubs,NL,155,68,86,1,0.442,0.446,6th of 8,38,,591,665,"590,972",26.9,28.9,39,18,B.Nicholson (5.8),J.Wilson (68-86),B.Nicholson ,5.8,2,No,12,5
Chicago Cubs,1941,Chicago Cubs,NL,155,70,84,1,0.455,0.497,6th of 8,30,,666,670,"545,159",26.6,30.1,41,18,S.Hack (5.6),J.Wilson (70-84),S.Hack ,5.6,2,No,10,10
Chicago Cubs,1940,Chicago Cubs,NL,154,75,79,0,0.487,0.531,5th of 8,25.5,,681,636,"534,878",28.9,29.7,29,11,C.Passeau (7.4),G.Hartnett (75-79),C.Passeau ,7.4,2,No,9,9
Chicago Cubs,1939,Chicago Cubs,NL,156,84,70,2,0.545,0.53,4th of 8,13,,724,678,"726,663",29,31.7,29,14,C.Passeau (5.0),G.Hartnett (84-70),C.Passeau ,5,2,No,8,5
Chicago Cubs,1938,Chicago Cubs,NL,154,89,63,2,0.586,0.581,1st of 8,--,Lost WS (4-0),713,597,"951,640",29.3,29.7,29,12,B.Lee (8.2),C.Grimm (45-36) and G.Hartnett (44-27),B.Lee ,8.2,2,2,3,2
Chicago Cubs,1937,Chicago Cubs,NL,154,93,61,0,0.604,0.579,2nd of 8,3,,811,682,"895,020",27.5,29.6,27,11,B.Herman (5.7),C.Grimm (93-61),B.Herman ,5.7,2,No,3,4
Chicago Cubs,1936,Chicago Cubs,NL,154,87,67,0,0.565,0.601,2nd of 8,5,,755,603,"699,370",27.1,27.9,26,10,B.Herman (6.8),C.Grimm (87-67),B.Herman ,6.8,2,No,3,4
Chicago Cubs,1935,Chicago Cubs,NL,154,100,54,0,0.649,0.655,1st of 8,--,Lost WS (4-2),847,597,"692,604",26,27,27,11,B.Herman (6.9),C.Grimm (100-54),B.Herman ,6.9,2,2,1,3
Chicago Cubs,1934,Chicago Cubs,NL,152,86,65,1,0.57,0.545,3rd of 8,8,,705,639,"707,525",28.6,28.5,29,11,L.Warneke (5.0),C.Grimm (86-65),L.Warneke ,5,2,No,5,4
Chicago Cubs,1933,Chicago Cubs,NL,154,86,68,0,0.558,0.585,3rd of 8,6,,646,536,"594,112",28.7,29.4,29,11,L.Warneke (7.9),C.Grimm (86-68),L.Warneke ,7.9,2,No,5,3
Chicago Cubs,1932,Chicago Cubs,NL,154,90,64,0,0.584,0.559,1st of 8,--,Lost WS (4-0),720,633,"974,688",28.8,30.6,31,13,L.Warneke (6.9),R.Hornsby (53-46) and C.Grimm (37-18),L.Warneke ,6.9,2,2,4,1
Chicago Cubs,1931,Chicago Cubs,NL,156,84,70,2,0.545,0.57,3rd of 8,17,,828,710,"1,086,422",29.2,30.1,30,11,R.Hornsby (5.2),R.Hornsby (84-70),R.Hornsby ,5.2,2,No,6,1
Chicago Cubs,1930,Chicago Cubs,NL,156,90,64,2,0.584,0.562,2nd of 8,2,,998,870,"1,463,624",29.4,28.5,29,13,H.Wilson (7.4),J.McCarthy (86-64) and R.Hornsby (4-0),H.Wilson ,7.4,2,No,4,1
Chicago Cubs,1929,Chicago Cubs,NL,156,98,54,4,0.645,0.616,1st of 8,--,Lost WS (4-1),982,758,"1,485,166",29.9,29.7,31,12,R.Hornsby (10.4),J.McCarthy (98-54),R.Hornsby ,10.4,2,2,2,1
Chicago Cubs,1928,Chicago Cubs,NL,154,91,63,0,0.591,0.568,3rd of 8,4,,714,615,"1,143,740",28.7,28.6,28,11,S.Blake (5.5),J.McCarthy (91-63),S.Blake ,5.5,2,No,5,1
Chicago Cubs,1927,Chicago Cubs,NL,153,85,68,0,0.556,0.558,4th of 8,8.5,,750,661,"1,159,168",28,27.3,34,14,H.Wilson (6.0),J.McCarthy (85-68),H.Wilson ,6,2,No,6,2
Chicago Cubs,1926,Chicago Cubs,NL,155,82,72,1,0.532,0.557,4th of 8,7,,682,602,"885,063",27.7,26.4,32,12,H.Wilson (5.2),J.McCarthy (82-72),H.Wilson ,5.2,2,No,8,2
Chicago Cubs,1925,Chicago Cubs,NL,154,68,86,0,0.442,0.469,8th of 8,27.5,,723,773,"622,610",27.5,28.2,40,14,P.Alexander (4.6),"B.Killefer (33-42), R.Maranville (23-30) and G.Gibson (12-14)",P.Alexander ,4.6,2,No,14,9
Chicago Cubs,1924,Chicago Cubs,NL,154,81,72,1,0.529,0.499,5th of 8,12,,698,699,"716,922",25.6,27.5,32,12,G.Grantham (4.1),B.Killefer (81-72),G.Grantham ,4.1,2,No,7,6
Chicago Cubs,1923,Chicago Cubs,NL,154,83,71,0,0.539,0.533,4th of 8,12.5,,756,704,"703,705",25.6,27.7,33,13,P.Alexander (5.2),B.Killefer (83-71),P.Alexander ,5.2,2,No,5,4
Chicago Cubs,1922,Chicago Cubs,NL,156,80,74,2,0.519,0.479,5th of 8,13,,771,808,"542,283",26.8,26,36,13,B.O'Farrell (5.9),B.Killefer (80-74),B.O'Farrell ,5.9,2,No,5,6
Chicago Cubs,1921,Chicago Cubs,NL,153,64,89,0,0.418,0.434,7th of 8,30,,668,773,"410,107",27.9,27,35,15,P.Alexander (5.4),J.Evers (41-55) and B.Killefer (23-34),P.Alexander ,5.4,2,No,13,9
Chicago Cubs,1920,Chicago Cubs,NL,154,75,79,0,0.487,0.488,5th of 8,18,,619,635,"480,783",29.3,30.1,31,13,P.Alexander (12.6),F.Mitchell (75-79),P.Alexander ,12.6,2,No,9,8
Chicago Cubs,1919,Chicago Cubs,NL,140,75,65,0,0.536,0.55,3rd of 8,21,,454,407,"424,430",28.5,29,29,10,P.Alexander (7.5),F.Mitchell (75-65),P.Alexander ,7.5,2,No,7,7
Chicago Cubs,1918,Chicago Cubs,NL,131,84,45,2,0.651,0.64,1st of 8,--,Lost WS (4-2),538,393,"337,256",27.9,28,29,11,H.Vaughn (8.1),F.Mitchell (84-45),H.Vaughn ,8.1,2,2,1,1
Chicago Cubs,1917,Chicago Cubs,NL,157,74,80,3,0.481,0.488,5th of 8,24,,552,567,"360,218",27.6,27.5,37,12,H.Vaughn (6.3),F.Mitchell (74-80),H.Vaughn ,6.3,2,No,10,6
Chicago Cubs,1916,Chicago Cubs,NL,156,67,86,3,0.438,0.482,5th of 8,26.5,,520,541,"453,685",27.6,29.7,45,11,H.Vaughn (5.8),J.Tinker (67-86),H.Vaughn ,5.8,2,No,12,8
Chicago Cubs,1915,Chicago Cubs,NL,156,73,80,3,0.477,0.462,4th of 8,17.5,,570,620,"217,058",28.3,27.8,33,12,V.Saier (3.8),R.Bresnahan (73-80),V.Saier ,3.8,2,No,8,12
Chicago Cubs,1914,Chicago Cubs,NL,156,78,76,2,0.506,0.476,4th of 8,16.5,,605,638,"202,516",28.7,28.2,36,11,V.Saier (4.2),H.O'Day (78-76),V.Saier ,4.2,2,No,8,11
Chicago Cubs,1913,Chicago Cubs,NL,155,88,65,2,0.575,0.561,3rd of 8,13.5,,720,630,"419,000",28.9,28.6,39,15,H.Zimmerman (4.6),J.Evers (88-65),H.Zimmerman ,4.6,2,No,5,7
Chicago Cubs,1912,Chicago Cubs,NL,152,91,59,2,0.607,0.556,3rd of 8,11.5,,756,668,"514,000",28.6,28,40,18,H.Zimmerman (7.1),F.Chance (91-59),H.Zimmerman ,7.1,2,No,4,5
Chicago Cubs,1911,Chicago Cubs,NL,157,92,62,3,0.597,0.6,2nd of 8,7.5,,757,607,"576,000",27.8,28.5,35,17,F.Schulte (5.2),F.Chance (92-62),F.Schulte ,5.2,2,No,3,4
Chicago Cubs,1910,Chicago Cubs,NL,154,104,50,0,0.675,0.657,1st of 8,--,Lost WS (4-1),712,499,"526,152",29.3,28.6,27,12,S.Hofman (5.3),F.Chance (104-50),S.Hofman ,5.3,2,2,2,4
Chicago Cubs,1909,Chicago Cubs,NL,155,104,49,2,0.68,0.709,2nd of 8,6.5,,635,390,"633,480",28.6,28.1,31,14,M.Brown (9.6),F.Chance (104-49),M.Brown ,9.6,1,No,2,4
Chicago Cubs,1908,Chicago Cubs,NL,158,99,55,4,0.643,0.635,1st of 8,--,Won WS (4-1),624,461,"665,325",28.9,28.7,26,10,M.Brown (9.1),F.Chance (99-55),M.Brown ,9.1,1,1,1,2
Chicago Cubs,1907,Chicago Cubs,NL,155,107,45,3,0.704,0.67,1st of 8,--,Won WS (4-0-1),574,390,"422,550",28.2,28.2,24,8,O.Overall (6.0),F.Chance (107-45),O.Overall ,6,1,1,1,5
Chicago Cubs,1906,Chicago Cubs,NL,155,116,36,3,0.763,0.755,1st of 8,--,Lost WS (4-2),704,381,"654,300",27.2,27.1,23,9,F.Chance (7.3),F.Chance (116-36),F.Chance ,7.3,1,2,1,1
Chicago Cubs,1905,Chicago Cubs,NL,155,92,61,2,0.601,0.68,3rd of 8,13,,667,442,"509,900",27.6,26.8,20,7,E.Reulbach (7.4),F.Selee (37-28) and F.Chance (55-33),E.Reulbach ,7.4,1,No,5,4
Chicago Cubs,1904,Chicago Cubs,NL,156,93,60,3,0.608,0.565,2nd of 8,13,,597,517,"439,100",27.4,27,28,7,F.Chance (5.9),F.Selee (93-60),F.Chance ,5.9,1,No,4,5
Chicago Cubs,1903,Chicago Cubs,NL,139,82,56,1,0.594,0.568,3rd of 8,8,,695,599,"386,205",27,28,27,10,F.Chance (5.6),F.Selee (82-56),F.Chance ,5.6,1,No,4,3
Chicago Cubs,1902,Chicago Orphans,NL,143,68,69,6,0.496,0.534,5th of 8,34,,544,505,"263,700",26.8,27.6,39,11,J.Taylor (9.8),F.Selee (68-69),J.Taylor ,9.8,1,No,,
Chicago Cubs,1901,Chicago Orphans,NL,140,53,86,1,0.381,0.414,6th of 8,37,,578,699,"205,071",26.5,25.2,25,7,T.Hartsel (5.6),T.Loftus (53-86),T.Hartsel ,5.6,1,No,,
Chicago Cubs,1900,Chicago Orphans,NL,146,65,75,6,0.464,0.424,6th of 8,19,,635,751,"248,577",27.9,27.7,30,10,C.Griffith (5.0),T.Loftus (65-75),C.Griffith ,5,1,No,,
Chicago Cubs,1899,Chicago Orphans,NL,152,75,73,4,0.507,0.528,8th of 12,26,,812,763,"352,130",27.2,26,25,9,C.Griffith (5.0),T.Burns (75-73),C.Griffith ,5,1,No,,
Chicago Cubs,1898,Chicago Orphans,NL,152,85,65,2,0.567,0.59,4th of 12,17.5,,828,679,"424,352",27.7,25.1,25,12,C.Griffith (10.5),T.Burns (85-65),C.Griffith ,10.5,1,No,,
Chicago Cubs,1897,Chicago Colts,NL,138,59,73,6,0.447,0.467,9th of 12,34,,832,894,"327,160",29.2,24.1,21,9,C.Griffith (4.8),C.Anson (59-73),C.Griffith ,4.8,1,No,,
Chicago Cubs,1896,Chicago Colts,NL,132,71,57,4,0.555,0.506,5th of 12,18.5,,815,804,"317,500",29.3,24.9,22,8,B.Dahlen (7.1),C.Anson (71-57),B.Dahlen ,7.1,1,No,,
Chicago Cubs,1895,Chicago Colts,NL,133,72,58,3,0.554,0.506,4th of 12,15,,866,854,"382,300",28.8,28.6,24,10,C.Griffith (9.3),C.Anson (72-58),C.Griffith ,9.3,1,No,,
Chicago Cubs,1894,Chicago Colts,NL,137,57,75,5,0.432,0.49,8th of 12,34,,1056,1080,"239,000",27.3,26.6,22,9,C.Griffith (5.9),C.Anson (57-75),C.Griffith ,5.9,1,No,,
Chicago Cubs,1893,Chicago Colts,NL,128,56,71,1,0.441,0.476,9th of 12,29,,829,874,"223,500",26.5,25.4,31,15,W.McGill (5.5),C.Anson (56-71),W.McGill ,5.5,1,No,,
Chicago Cubs,1892,Chicago Colts,NL,147,70,76,1,0.479,0.433,7th of 12,30,,635,735,"109,067",27,27.6,21,7,B.Hutchison (9.1),C.Anson (70-76),B.Hutchison ,9.1,1,No,,
Chicago Cubs,1891,Chicago Colts,NL,137,82,53,2,0.607,0.56,2nd of 8,3.5,,832,730,"181,431",28.2,26.1,21,7,B.Hutchison (9.4),C.Anson (82-53),B.Hutchison ,9.4,1,No,,
Chicago Cubs,1890,Chicago Colts,NL,139,83,53,3,0.61,0.591,2nd of 8,6.5,,847,692,"102,536",27.4,25.4,27,9,B.Hutchison (8.3),C.Anson (83-53),B.Hutchison ,8.3,1,No,,
Chicago Cubs,1889,Chicago White Stockings,NL,136,67,65,4,0.508,0.529,3rd of 8,19,,867,814,,27.2,24.1,19,7,C.Anson (6.4),C.Anson (67-65),C.Anson ,6.4,1,No,,
Chicago Cubs,1888,Chicago White Stockings,NL,136,77,58,1,0.57,0.549,2nd of 8,9,,734,659,,26.9,22.3,22,11,C.Anson (6.9),C.Anson (77-58),C.Anson ,6.9,1,No,,
Chicago Cubs,1887,Chicago White Stockings,NL,127,71,50,6,0.587,0.558,3rd of 8,6.5,,813,716,,26.7,23.7,19,10,J.Clarkson (15.0),C.Anson (71-50),J.Clarkson ,15,1,No,,
Chicago Cubs,1886,Chicago White Stockings,NL,126,90,34,2,0.726,0.708,1st of 8,--,Lost WS (4-2),900,555,,28,25.2,15,5,K.Kelly (7.3),C.Anson (90-34),K.Kelly ,7.3,1,2,,
Chicago Cubs,1885,Chicago White Stockings,NL,113,87,25,1,0.777,0.741,1st of 8,--,Tied in WS (3-3-1),834,470,,27.5,24,19,7,J.Clarkson (12.8),C.Anson (87-25),J.Clarkson ,12.8,1,2,,
Chicago Cubs,1884,Chicago White Stockings,NL,113,62,50,1,0.554,0.614,5th of 8,22,,834,647,,26.7,24.5,21,14,L.Corcoran (6.6),C.Anson (62-50),L.Corcoran ,6.6,1,No,,
Chicago Cubs,1883,Chicago White Stockings,NL,98,59,39,0,0.602,0.603,2nd of 8,4,,679,540,,26.1,24.9,11,5,L.Corcoran (5.3),C.Anson (59-39),L.Corcoran ,5.3,1,No,,
Chicago Cubs,1882,Chicago White Stockings,NL,84,55,29,0,0.655,0.728,1st of 8,--,,604,353,,25.7,24.1,12,3,L.Corcoran (5.8),C.Anson (55-29),L.Corcoran ,5.8,1,No,,
Chicago Cubs,1881,Chicago White Stockings,NL,84,56,28,0,0.667,0.663,1st of 8,--,,550,380,,24.8,22.9,12,3,C.Anson (5.9),C.Anson (56-28),C.Anson ,5.9,1,No,,
Chicago Cubs,1880,Chicago White Stockings,NL,86,67,17,2,0.798,0.725,1st of 8,--,,538,317,,23.9,21.2,13,6,L.Corcoran (7.0),C.Anson (67-17),L.Corcoran ,7,1,No,,
Chicago Cubs,1879,Chicago White Stockings,NL,83,46,33,4,0.582,0.528,4th of 8,10.5,,437,411,,24.8,23,16,2,T.Larkin (4.9),C.Anson (41-21) and S.Flint (5-12),T.Larkin ,4.9,1,No,,
Chicago Cubs,1878,Chicago White Stockings,NL,61,30,30,1,0.5,0.552,4th of 6,11,,371,331,,26.2,21.8,15,3,T.Larkin (5.6),B.Ferguson (30-30),T.Larkin ,5.6,1,No,,
Chicago Cubs,1877,Chicago White Stockings,NL,60,26,33,1,0.441,0.489,5th of 6,15.5,,366,375,,25.5,24.2,18,5,G.Bradley (2.8),A.Spalding (26-33),G.Bradley ,2.8,1,No,,
Chicago Cubs,1876,Chicago White Stockings,NL,66,52,14,0,0.788,0.835,1st of 8,--,,624,257,,25.9,25.1,11,5,A.Spalding (10.2),A.Spalding (52-14),A.Spalding ,10.2,1,No,,
Chicago White Sox,2019,Chicago White Sox,AL Central,161,72,89,0,0.447,0.427,3rd of 5,28.5,,708,832,"1,649,775",27.6,27.6,47,27,L.Giolito (5.6),R.Renteria (72-89),L.Giolito ,5.6,4,No,17,23
Chicago White Sox,2018,Chicago White Sox,AL Central,162,62,100,0,0.383,0.385,4th of 5,29,,656,848,"1,608,817",26.5,27.6,51,31,R.Lopez (3.1),R.Renteria (62-100),R.Lopez ,3.1,4,No,23,25
Chicago White Sox,2017,Chicago White Sox,AL Central,162,67,95,0,0.414,0.432,4th of 5,35,,706,820,"1,629,470",26.7,28.7,51,31,J.Abreu (4.8),R.Renteria (67-95),J.Abreu ,4.8,4,No,21,27
Chicago White Sox,2016,Chicago White Sox,AL Central,162,78,84,0,0.481,0.481,4th of 5,16.5,,686,715,"1,746,293",28.3,28.6,50,28,A.Eaton (6.1),R.Ventura (78-84),A.Eaton ,6.1,4,No,14,26
Chicago White Sox,2015,Chicago White Sox,AL Central,162,76,86,0,0.469,0.446,4th of 5,19,,622,701,"1,755,810",28.2,27.8,40,24,J.Quintana (4.0),R.Ventura (76-86),J.Quintana ,4,4,No,19,27
